46.0803111,4.7835137
45.9577810,5.3588286
45.9974646,4.9032127
45.7495376,5.6013809
46.0064627,5.3602467
45.9396055,5.3384684
45.7937748,5.6540580
45.9141368,5.8089891
48.9813368,1.6151327
46.0033448,5.5085597
45.8957089,5.4879170
46.2927404,5.6771975
45.7286349,5.6505903
46.4700719,4.9625357
45.9337985,5.4909749
45.8492558,5.5850683
45.9922531,4.8237965
45.8718799,5.6910923
46.3831773,4.8828056
46.2894455,5.1634096
46.3164917,4.9461789
46.3157419,4.9326271
45.8332534,5.0978134
46.1110678,4.9036521
46.4111299,5.2644399
46.2417166,5.6280735
45.8674327,5.1284294
46.1078402,5.8271184
45.7603057,5.6864380
46.2531143,5.7778868
45.8278233,5.4783382
46.3177682,5.2839175
45.8537404,5.7560702
46.3684301,5.0452549
45.9427780,5.3640351
47.4480900,-2.1051187
45.8397390,5.0047407
46.0775541,5.7840379
45.9532481,5.0395141
46.2166277,4.9436563
45.8490455,5.2484154
46.1666670,5.4000000
45.8416221,5.0355667
49.2711796,0.7818578
46.1925941,5.4735668
46.0222471,4.9912694
46.2048263,5.2255015
45.8909206,5.1611810
46.2863834,5.6391995
46.0297344,5.4568744
46.4070331,4.9105814
45.6486301,5.6200550
45.8631203,5.3972281
46.0607872,5.6061519
43.7034571,2.8683819
45.7822680,5.4593180
46.2097578,5.1325127
45.8459469,5.5608855
46.1189125,5.4992473
46.0810300,5.4656313
46.1327183,5.2646035
46.0728232,4.8338919
47.3356869,3.2051982
46.1777574,5.3245578
45.8351947,5.7267773
45.9966464,5.1717598
46.0301660,4.8043327
45.9550399,5.5316890
46.1514458,5.4198412
46.1898629,5.9819449
45.9047598,5.6784451
46.0172651,5.5971340
46.1945781,5.8118435
48.4348739,-1.4759489
46.0971976,4.8512347
46.1845377,5.0295343
46.0692115,5.0241156
45.9269329,5.6398082
46.1831392,5.6849976
45.8712656,5.2232211
45.0844327,-0.0489247
48.0963247,1.3094749
46.1432276,5.8000978
45.9731511,5.2552794
46.1194131,4.9567179
46.4298036,4.9916697
46.2634804,5.4265920
46.1987882,5.0600670
45.8828723,5.7169000
45.8031017,5.6809598
45.8935464,5.2542512
45.8260972,5.6087950
45.5613178,6.1596926
46.3790139,4.9476957
48.2405037,6.8806951
46.2224064,5.8668460
45.9206670,4.8827220
46.7317783,5.9105482
45.9082456,5.4283420
48.8456817,3.9669942
46.6922362,4.6716715
45.7330260,5.6215188
45.8923583,5.4725641
44.5350097,4.6120383
46.1595504,5.0790349
48.0506476,-4.4281717
46.5353346,4.6469120
45.8061063,5.6277413
45.7262645,5.6072116
45.9682516,5.8214437
46.9966064,3.0783555
46.0303471,5.4986367
45.9540542,5.6125263
46.2403031,4.8313612
45.9650657,5.2975282
46.2438164,5.4824610
46.3305723,5.3693357
48.8496436,-0.8225358
45.9620094,5.2133057
46.3081831,5.1644203
46.1355413,5.8082635
45.7778617,5.7629848
46.2780159,4.8932696
46.2239996,4.8818396
46.3007149,5.3888772
45.8499232,5.7807981
46.4745192,5.1570585
46.2707288,5.0897274
45.8507426,5.0752873
46.3574378,6.1431482
48.3358007,5.9070617
46.0722069,5.2054102
46.1428610,4.9048198
46.4195522,5.2954622
46.3190912,5.6602279
46.3629778,5.6867499
46.2182195,5.3670155
46.0593243,5.3172747
46.3091498,6.0395769
46.3346242,5.1862965
45.9607455,5.4998461
45.9025515,5.1250671
46.0184509,4.7614060
45.1340399,2.9108030
46.3362447,4.8874864
46.2567659,6.1096625
45.9276529,5.6646875
45.8089787,5.7343758
46.3699550,5.1750502
45.9915431,4.7735194
46.2060297,4.8408362
46.1191433,4.7862806
46.1894077,5.5577715
46.2557261,5.6171639
46.3099355,5.4499061
46.3321874,6.0578966
48.8377019,-1.5572229
46.4199993,4.9389205
46.0344760,5.6741549
46.2016321,5.4318692
45.4139072,2.5043926
46.2549872,4.8514248
46.3302982,6.1146016
46.2214745,5.6073565
45.7129077,5.5666211
46.1086870,4.7796999
46.1595031,5.4173103
45.9766090,5.6025460
45.9022034,5.5338940
45.9979740,5.6942451
46.1898070,4.8883527
46.0581031,5.7721119
45.7840569,5.5721737
46.0382459,5.5250801
46.2197756,5.5548252
45.6520131,5.6412305
45.9818054,4.7583192
46.1166709,4.7017093
45.7729943,0.5324635
46.1446254,5.3346926
49.6855332,0.5315400
46.0400982,5.4089420
46.0912194,5.4826970
45.9038085,5.3469406
46.2456063,4.8927158
46.1508207,5.1941796
46.1248971,5.8349311
46.0576348,5.5414248
46.4310255,5.4798764
45.8093308,5.7710805
46.0984010,5.8840409
46.3049196,5.9436428
46.7432170,5.9780956
46.4072927,5.1440071
45.9231044,5.2960265
46.1565382,5.4752927
45.7463656,5.5345677
45.9544675,5.6883380
45.9306604,5.7278581
45.8028158,5.5199399
45.9617045,5.6602189
45.9279863,5.2301145
45.7742303,5.2057697
47.1610084,3.3857404
45.9041870,5.6614126
45.7764053,5.7193109
46.1299311,5.5387922
46.3231716,5.1463944
46.4254373,5.0987704
46.3590961,4.9069943
46.3429141,5.2588653
45.7869578,5.5419673
45.7968863,5.7195839
46.0650450,5.0744104
46.2750177,5.4806686
46.2087239,5.6100544
45.9082533,4.8320817
45.7544234,5.7664965
46.2619307,5.5536758
46.2454743,5.3519860
45.9786637,1.7096846
45.9024230,5.1909742
46.1595720,5.3881370
46.2335014,5.0474216
46.3662537,5.9962714
45.8962884,4.9310673
45.9736667,4.8110310
46.2641293,6.0917209
46.1400751,4.8112842
45.9452051,5.2448596
46.1710538,5.2858511
45.7931111,5.4685013
46.1656032,5.8006982
48.6644280,-1.3616086
46.2125184,5.1119627
45.9299907,5.0726666
45.9565361,4.9404009
45.8512854,5.0558661
46.0807545,4.7588361
46.1976715,5.1229383
46.3380570,5.1272978
45.6418049,5.6616264
46.1517727,5.6071520
46.2066226,5.4964150
45.7303311,5.7633753
46.1620752,5.0027769
46.0815006,5.3713042
46.1400829,5.6338591
45.8262773,5.0638566
45.9927764,5.4459463
46.1089245,5.7781561
45.9596339,5.4743032
45.8328166,5.5369187
46.2722819,6.0965081
46.0668596,5.5477935
46.2574908,5.6558376
46.3921781,4.9151889
45.9155599,4.8243830
